,Product_name,Prices,Description,Reviews
797,"OnePlus 10R 5G (Prime Blue, 128 GB)","₹31,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery12 months,4.3
798,"Samsung A36 5G (Dark Blue, 256 GB)","₹32,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP | 12MP Front Camera5000 mAh BatteryQualcomm Snapdragon 6 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.3
799,"OPPO F21 Pro 5G (Rainbow Spectrum, 128 GB)","₹31,599",8 GB RAM | 128 GB ROM16.33 cm (6.43 inch) Display16MP Rear Camera4500 mAh Battery12 months,4.2
800,"realme X3 SuperZoom (Glacier Blue, 256 GB)","₹31,999",8 GB RAM | 256 GB ROM16.69 cm (6.57 inch) Full HD+ Display64MP + 8MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera4200 mAh BatteryQualcomm Snapdragon 855+ Processor120 Hz Smooth DisplayUIS and UIS Max Ultra Image StabilizationLiquid Cooling SystemBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
801,"OPPO F31 Pro+ 5G (Himalayan White, 256 GB)","₹34,999",12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ Display50MP + 2MP | 32MP Front Camera7000 mAh Battery7 Gen 3 Mobile Platform Processor1 Year brand warranty,4.4
802,"realme GT 6T 5G (Razor Green, 256 GB)","₹32,001",12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera5500 mAh Battery1 Year,4.5
803,"Samsung Galaxy A33 (Awesome Black, 128 GB)","₹33,990",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.26 cm (6.4 inch) Full HD+ Display48MP + 8MP + 5MP + 2MP | 13MP Front Camera5000 mAh Li-ion BatteryExynos 1280 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box,4.1
804,"Samsung Galaxy A53 (Awesome Blue, 128 GB)","₹33,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display64MP + 12MP + 5MP + 5MP | 32MP Front Camera5000 mAh Lithium Ion BatteryExynos Octa Core Processor Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box,4.1
805,"vivo V50 5G (Titanium Grey, 128 GB)","₹31,999",8 GB RAM | 128 GB ROM17.2 cm (6.77 inch) Display50MP + 50MP | 50MP Front Camera6000 mAh Battery7 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months Warranty for Inbox Accessories,4.5
806,"Samsung Galaxy A33 (Awesome Blue, 128 GB)","₹33,990",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.26 cm (6.4 inch) Full HD+ Display48MP + 8MP + 5MP + 2MP | 13MP Front Camera5000 mAh Li-ion BatteryExynos 1280 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box,4.1
807,"Samsung A36 5G (Dark Green, 256 GB)","₹32,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP | 12MP Front Camera5000 mAh BatteryQualcomm Snapdragon 6 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.1
808,"IQOO 7 legend (legend, 128 GB)","₹33,999",8 GB RAM | 128 GB ROM16.81 cm (6.62 inch) Display48MP Rear Camera4000 mAh Battery1 Year,4.1
809,"Motorola Edge 30 (Aurra Green, 128 GB)","₹34,999",8 GB RAM | 128 GB ROM16.64 cm (6.55 inch) Full HD+ Display50MP + 50MP + 2MP | 32MP Front Camera4020 mAh Lithium BatteryQualcomm Snapdragon 778G Plus Processor1 Year on Handset and 6 Months on Accessories,4
810,"realme X7 Max (Mercury Silver, 256 GB)","₹32,999",12 GB RAM | 256 GB ROM16.33 cm (6.43 inch) Full HD+ Display64MP + 8MP + 2MP | 16MP Front Camera4500 mAh BatteryMediaTek Dimensity 1200 Processor120Hz Super AMOLED Display1 Year Warranty for Mobile and 6 Months for Accessories,4.3
811,"Samsung Galaxy F56 5G (Violet, 256 GB)","₹33,990",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 2MP | 12MP Front Camera5000 mAh BatteryExynos 1480 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.4
812,"OnePlus 10R 5G (Forest Green, 256 GB)","₹34,999",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery12 months,4.3
813,"IQOO 9 SE 5G (Space Fusion, 256 GB)","₹34,990",12 GB RAM | 256 GB ROM16.81 cm (6.62 inch) Display48MP + 48MP + 13MP + 2MP | 16MP + 16MP Dual Front Camera4500 mAh Battery1 Year,4.2
814,"OnePlus 9R 5G (Carbon Black, 256 GB)","₹30,996",12 GB RAM | 256 GB ROM16.64 cm (6.55 inch) Display48MP Rear Camera4500 mAh Battery12 months,3.8
815,"Motorola Edge 30 Pro (Stardust White, 128 GB)","₹31,164",8 GB RAM | 128 GB ROM16.3 cm (6.417 inch) Full HD+ AMOLED Display50MP + 50MP + 2MP | 60MP Front Camera4800 mAh Lithium Polymer BatteryQualcomm Snapdragon 8 Gen 1 Processor1 Year on Handset and 6 Months on Accessories,4
816,"realme P4R 5G (Silver Glare, 128 GB)","₹18,999",4 GB RAM | 128 GB ROM17.27 cm (6.8 inch) HD+ Display50MP Rear Camera | 8MP Front Camera8000 mAh Lithium-ion polymer BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
817,"Samsung Galaxy F62 (Laser Green, 128 GB)","₹31,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display64MP + 12MP + 5MP + 5MP | 32MP Front Camera7000 mAh Lithium-ion BatteryExynos 9825 Processor1 Year Warranty Provided by the Manufacturer from Date of Purchase,4.3
818,"Samsung Galaxy A70s (Prism Crush White, 128 GB)","₹31,000",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.02 cm (6.7 inch) Full HD+ Display64MP + 5MP + 8MP | 32MP Front Camera4500 mAh Lithium Ion BatteryQualcomm SM6150 ProcessorSuper AMOLED DisplayBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3
819,"Samsung Galaxy A70s (Prism Crush Black, 128 GB)","₹31,000",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.02 cm (6.7 inch) Full HD+ Display64MP + 5MP + 8MP | 32MP Front Camera4500 mAh Lithium Ion BatteryQualcomm SM6150 ProcessorSuper AMOLED DisplayBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3
820,"Samsung Galaxy A70s (Prism Crush White, 128 GB)","₹33,100",8 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.02 cm (6.7 inch) Full HD+ Display64MP + 5MP + 8MP | 32MP Front Camera4500 mAh Lithium Ion BatteryQualcomm SM6150 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3
821,"Mi 11X Pro (Cosmic Black, 256 GB)","₹34,990",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 5MP | 20MP Front Camera4520 mAh BatteryQualcomm Snapdragon 888 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories,4.1
822,"REDMI K50i 5G (Stealth Black, 128 GB)","₹30,999",6 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display64MP Rear Camera5080 mAh Battery12 Months Warranty,4.2
823,"Samsung Galaxy A17 5G Charger in the Box (Blue, 256 GB)","₹33,329",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatterySamsung Exynos 1330 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.3
824,"Samsung Galaxy A33 (Awesome Peach, 128 GB)","₹33,990",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.26 cm (6.4 inch) Full HD+ Display48MP + 8MP + 5MP + 2MP | 13MP Front Camera5000 mAh Li-ion BatteryExynos 1280 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box,4.1
825,"Samsung Galaxy F62 (Laser Blue, 128 GB)","₹31,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display64MP + 12MP + 5MP + 5MP | 32MP Front Camera7000 mAh Lithium-ion BatteryExynos 9825 Processor1 Year Warranty Provided by the Manufacturer from Date of Purchase,4.3
826,"Nokia 105 Classic Single Sim Keypad Phone, Without Charger","₹1,049",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0MP Front Camera800 mAh BatterySC6531E Processor1 Month Company Domestic Warranty by Company Authorized Service Center.,4
827,"Samsung Galaxy F07 (Green, 64 GB)","₹10,399",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G99 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.3
828,"Apple iPhone 15 (Black, 128 GB)","₹56,900","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",4.6
829,LAVA A1 Josh,"₹1,040",4 MB RAM | 2 MB ROM | Expandable Upto 32 GB5.08 cm (2 inch) HVGA Display0MP | 0MP Front Camera1000 mAh BatteryMtk Processor1 Year Manufacturer Replacement Guarantee for Phone and 6 months Replacement for Accessories in the Box,4.2
830,"Apple iPhone 16 (White, 128 GB)","₹62,900","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",4.6
831,"Apple iPhone 16 (Black, 128 GB)","₹62,900","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",4.6
832,"Samsung M06 5G (Sage Green, 128 GB)","₹14,980",6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1
833,"Samsung Galaxy S25 5G (Silver Shadow, 128 GB)","₹56,999",12 GB RAM | 128 GB ROM15.75 cm (6.2 inch) Full HD+ Display50MP + 10MP + 12MP | 12MP Front Camera4000 mAh Battery8 Elite for Galaxy Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.6
834,"Ai+ Nova 2 5G (Blue, 64 GB)","₹11,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 8MP Front Camera6000 mAh BatteryT8200 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,4.5
835,"MOTOROLA g37 (PANTONE Nautical Blue, 64 GB)","₹14,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.92 cm (6.66 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5200 mAh BatteryDimensity 6400 Processor1 Year on Handset and 6 Months on Accessories,4.3
836,"Samsung M06 5G (Blazing Black, 128 GB)","₹15,887",6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1
837,"Apple iPhone 17 Pro (Cosmic Orange, 256 GB)","₹1,22,900","256 GB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 48MP | 18MP Front CameraA19 Chip, 6 Core Processor ProcessorApple One (1) Year Limited Warranty",4.7
838,"Samsung M06 5G (Sage Green, 128 GB)","₹12,713",4 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1
839,LAVA A3 Torch,"₹1,317",4 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) HVGA Display0.3MP + 0MP | 0MP Front Camera1750 mAh BatteryMtk Processor1 Year Handset Domestic warranty,4.1
840,"realme P4R 5G (Silver Glare, 128 GB)","₹18,999",4 GB RAM | 128 GB ROM17.27 cm (6.8 inch) HD+ Display50MP Rear Camera | 8MP Front Camera8000 mAh Lithium-ion polymer BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
841,"Samsung M06 5G (Sage Green, 128 GB)","₹12,713",4 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1
842,"MOTOROLA g37 (PANTONE Nautical Blue, 64 GB)","₹14,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.92 cm (6.66 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5200 mAh BatteryDimensity 6400 Processor1 Year on Handset and 6 Months on Accessories,4.3
843,"Samsung M06 5G (Blazing Black, 128 GB)","₹15,887",6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1
844,"Apple iPhone 17 Pro (Cosmic Orange, 256 GB)","₹1,22,900","256 GB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 48MP | 18MP Front CameraA19 Chip, 6 Core Processor ProcessorApple One (1) Year Limited Warranty",4.7
845,LAVA A3 Torch,"₹1,317",4 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) HVGA Display0.3MP + 0MP | 0MP Front Camera1750 mAh BatteryMtk Processor1 Year Handset Domestic warranty,4.1
846,"Samsung M06 5G (Sage Green, 128 GB)","₹14,980",6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1
847,"Ai+ Nova 2 5G (Black, 64 GB)","₹11,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 8MP Front Camera6000 mAh BatteryT8200 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,4.5
848,"Ai+ Pulse 2 (Pink, 64 GB)","₹10,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 8MP Front Camera6000 mAh BatteryT7250 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,4.4
849,"Apple iPhone 17 (Lavender, 256 GB)","₹82,900","256 GB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP | 18MP Front CameraA19 Chip, 6 Core Processor ProcessorApple One (1) Year Limited Warranty",4.6
850,"realme P4 Lite (Sea Blue, 128 GB)","₹13,999",4 GB RAM | 128 GB ROM17.14 cm (6.75 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6300 mAh BatteryT7250 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4
851,"Samsung Galaxy M07 (Black, 64 GB)","₹10,188",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G99 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.3
852,"Apple iPhone 16 (Pink, 128 GB)","₹62,900","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",4.6
853,"Apple iPhone 17 (Black, 256 GB)","₹82,900","256 GB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP | 18MP Front CameraA19 Chip, 6 Core Processor ProcessorApple One (1) Year Limited Warranty",4.6
854,"MOTOROLA g37 (PANTONE Impenetrable, 64 GB)","₹14,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.92 cm (6.66 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5200 mAh BatteryDimensity 6400 Processor1 Year on Handset and 6 Months on Accessories,4.3
855,"OPPO K14x 5G (Prism Violet, 64 GB)","₹15,999",4 GB RAM | 64 GB ROM17.14 cm (6.75 inch) HD+ Display50MP + 2MP | 5MP; f/2.2; FOV 77°; 3P lens6500 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
856,"POCO M8 (Carbon Black, 128 GB)","₹19,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.2 cm (6.77 inch) Full HD+ Display50MP Rear Camera | 20MP Front Camera5520 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
857,"Ai+ Nova 2 5G (Blue, 128 GB)","₹13,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 8MP Front Camera6000 mAh BatteryT8200 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,4.3
858,"POCO C85x (Elite Black, 64 GB)","₹12,499",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.53 cm (6.9 inch) HD+ Display32MP Rear Camera6300 mAh Lithium-Ion Polymer BatteryT8300 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1
859,"Ai+ Pulse 2 (Black, 64 GB)","₹10,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 8MP Front Camera6000 mAh BatteryT7250 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,4.4
860,"Samsung Galaxy S25 5G (Icyblue, 256 GB)","₹62,999",12 GB RAM | 256 GB ROM15.75 cm (6.2 inch) Full HD+ Display50MP + 10MP + 12MP | 12MP Front Camera4000 mAh Battery8 Elite for Galaxy Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.6
861,"POCO M7 Plus 5G (Carbon Black, 128 GB)","₹16,999",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.53 cm (6.9 inch) Display50MP AI Dual Camera7000 mAh BatterySnapdragon 6s Gen 3 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
862,"OPPO K14x 5G (Icy Blue, 64 GB)","₹15,999",4 GB RAM | 64 GB ROM17.14 cm (6.75 inch) HD+ Display50MP + 2MP | 5MP; f/2.2; FOV 77°; 3P lens6500 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
863,"OPPO K14x 5G (Prism Violet, 128 GB)","₹17,999",4 GB RAM | 128 GB ROM17.14 cm (6.75 inch) HD+ Display50MP + 2MP | 5MP; f/2.2; FOV 77°; 3P lens6500 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
864,itel it5330 | 2.8 inch Big Display | 1900 mAh Battery | Kingvoice,"₹1,499",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB7.11 cm (2.8 inch) Quarter QVGA Display0.8MP + 0MP | 0MP Front Camera1900 mAh BatteryUnisoc Processor12+1 month manufacturer warranty,4.1
865,Nokia All-New 105 Single Sim Keypad Phone with Built-in UPI Payments,"₹1,332",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0MP | 0MP Front Camera1000 mAh BatterySC6531E Processor1YR BRAND WARRANTY ON HANDSET & 6 MONTHS WARRANTY ON ACCESSORIES,3.8
866,"realme P4R 5G (Silver Glare, 128 GB)","₹18,999",4 GB RAM | 128 GB ROM17.27 cm (6.8 inch) HD+ Display50MP Rear Camera | 8MP Front Camera8000 mAh Lithium-ion polymer BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
867,Kechaoda A26_Pink,₹939,32 MB RAM | 16 GB ROM | Expandable Upto 32 MB1.68 cm (0.66 inch) NA Display0MP | 0MP Front Camera800 mAh BatteryNA Processor3 Months Company Warranty,4
868,Kechaoda A26_black,₹934,32 MB RAM | 16 GB ROM | Expandable Upto 32 MB1.68 cm (0.66 inch) NA Display0MP | 0MP Front Camera800 mAh BatteryNA Processor3 Months Company Warranty,4
869,"OPPO K14x 5G (Prism Violet, 128 GB)","₹19,999",6 GB RAM | 128 GB ROM17.14 cm (6.75 inch) HD+ Display50MP + 2MP | 5MP; f/2.2; FOV 77°; 3P lens6500 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
870,"OPPO K14x 5G (Icy Blue, 128 GB)","₹19,999",6 GB RAM | 128 GB ROM17.14 cm (6.75 inch) HD+ Display50MP + 2MP | 5MP; f/2.2; FOV 77°; 3P lens6500 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
871,"OPPO K14x 5G (Icy Blue, 128 GB)","₹17,999",4 GB RAM | 128 GB ROM17.14 cm (6.75 inch) HD+ Display50MP + 2MP | 5MP; f/2.2; FOV 77°; 3P lens6500 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
872,"Samsung Galaxy F70e 5G (Spotlight Blue, 128 GB)","₹15,499",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.12 cm (6.74 inch) HD+ Display50MP + 2MP | 8MP Front Camera6000 mAh Li-ion BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.1
873,"realme P4 Lite (Sea Blue, 64 GB)","₹11,999",4 GB RAM | 64 GB ROM17.14 cm (6.75 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6300 mAh BatteryT7250 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4
874,"MOTOROLA g37 power (PANTONE Nautical Blue, 128 GB)","₹15,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.92 cm (6.66 inch) HD+ Display50MP Rear Camera | 8MP Front Camera7000 mAh BatteryDimensity 6400 Processor1 Year on Handset and 6 Months on Accessories,4.3
